Axis: (3, -0.17133091219824823)
Axis: (4, -0.10034485915707878)
Axis: (0, -0.05063020722067934)
Axis: (3, -0.16821802423169652)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0825525681325724)
Axis: (4, -0.10034485915707878)
Button: 3
Axis: (0, -0.05377361369670705)
Axis: (3, -0.17133091219824823)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10034485915707878)
Axis: (0, -0.05063020722067934)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.16821802423169652)
Axis: (0, -0.05377361369670705)
Axis: (1, -0.0792565691091647)
Axis: (3, -0.17133091219824823)
Axis: (4, -0.10357982116153447)
Button: 3
Axis: (0, -0.05063020722067934)
Axis: (1, -0.0825525681325724)
Axis: (4, -0.10034485915707878)
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10357982116153447)
Axis: (0, -0.05377361369670705)
Axis: (3, -0.16821802423169652)
Axis: (4, -0.10034485915707878)
Button: 3
Axis: (0, -0.05063020722067934)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.17133091219824823)
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0825525681325724)
Axis: (1, -0.0792565691091647)
Button: 3
Axis: (3, -0.16821802423169652)
Axis: (4, -0.10034485915707878)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.17133091219824823)
Axis: (4, -0.10034485915707878)
Axis: (1, -0.0792565691091647)
Button: 2
Axis: (0, -0.05377361369670705)
Axis: (3, -0.16821802423169652)
Axis: (0, -0.05063020722067934)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.17133091219824823)
Axis: (0, -0.05377361369670705)
Axis: (0, -0.05063020722067934)
Axis: (3, -0.16821802423169652)
Button: 2
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.17133091219824823)
Axis: (0, -0.05377361369670705)
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10034485915707878)
Axis: (0, -0.05063020722067934)
Axis: (3, -0.16821802423169652)
Button: 2
Axis: (0, -0.05377361369670705)
Axis: (1, -0.0825525681325724)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10034485915707878)
Axis: (0, -0.05063020722067934)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.17133091219824823)
Axis: (4, -0.10357982116153447)
Axis: (4, -0.10034485915707878)
Button: 2
Axis: (0, -0.05377361369670705)
Axis: (3, -0.16821802423169652)
Axis: (3, -0.17133091219824823)
Axis: (0, -0.05063020722067934)
Axis: (3, -0.16821802423169652)
Button: 2
Axis: (3, -0.17133091219824823)
Axis: (1, -0.0792565691091647)
Axis: (3, -0.16821802423169652)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.17133091219824823)
Axis: (0, -0.05377361369670705)
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10034485915707878)
Button: 2
Axis: (1, -0.0825525681325724)
Axis: (4, -0.10357982116153447)
Axis: (1, -0.0792565691091647)
Axis: (4, -0.10034485915707878)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.16821802423169652)
Button: 0
Axis: (1, -0.0792565691091647)
Axis: (3, -0.17133091219824823)
Axis: (1, -0.0825525681325724)
Axis: (3, -0.16821802423169652)
Axis: (0, -0.05063020722067934)
Axis: (1, -0.0792565691091647)
Axis: (3, -0.17133091219824823)
Button: 0
Axis: (0, -0.05377361369670705)
Axis: (4, -0.10357982116153447)
Axis: (0, -0.05063020722067934)
Axis: (1, -0.0825525681325724)
Axis: (4, -0.10034485915707878)
